,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7869,7870,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1
7877,7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1
7878,7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1
7882,7883,15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
7900,7901,15653275,Lei,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1
7926,7927,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
7942,7943,15661409,Shen,542,France,Female,42,1,0.0,1,1,1,178256.58,1
7944,7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1
7962,7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
7965,7966,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1
7994,7995,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
8022,8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,1
8041,8042,15701439,Fanucci,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1
8049,8050,15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,1
8051,8052,15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1
8054,8055,15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1
8056,8057,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
8060,8061,15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1
8062,8063,15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
8076,8077,15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0,1
8088,8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
8095,8096,15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
8097,8098,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1
8098,8099,15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,1
8101,8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1
8116,8117,15777901,Lindell,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1
8117,8118,15639117,Sorenson,624,Spain,Female,34,6,0.0,1,1,0,582.59,1
8122,8123,15603749,Galkina,564,France,Female,53,2,45472.28,1,1,1,41055.71,1
8124,8125,15733872,Marino,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
8147,8148,15814675,Chien,642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1
8153,8154,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
8171,8172,15588859,Rowley,496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1
8184,8185,15605916,Uvarova,659,France,Female,50,3,0.0,1,1,0,183399.12,1
8186,8187,15644179,Allen,606,France,Female,39,3,0.0,2,1,0,50560.45,1
8198,8199,15733888,Sells,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
8215,8216,15743236,Piccio,687,France,Female,61,7,80538.56,1,1,0,131305.37,1
8225,8226,15804142,Tan,670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1
8242,8243,15790455,Obialo,478,France,Female,50,2,0.0,1,0,1,93332.64,1
8265,8266,15618562,Woodward,618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1
8269,8270,15636736,McLachlan,611,France,Female,53,7,0.0,2,0,1,156495.39,1
8298,8299,15605534,Turnbull,644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
8299,8300,15792473,Reilly,598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1
8306,8307,15777060,Olszewski,770,France,Female,33,4,0.0,1,1,0,26080.54,1
8334,8335,15610343,Marshall-Hall,705,France,Female,37,10,0.0,2,1,1,13935.53,1
8336,8337,15788480,Pagnotto,786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1
8343,8344,15591698,P'eng,849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
8347,8348,15757759,Okwuoma,807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1
8348,8349,15796230,Morley,642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1
8352,8353,15641413,Crawford,587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
8353,8354,15753840,Brown,524,Spain,Female,32,6,0.0,1,1,1,132861.9,1
8358,8359,15717286,Sal,675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1
8359,8360,15577107,Milne,657,Spain,Female,22,6,0.0,3,0,1,168412.07,1
8364,8365,15684395,Enderby,446,Spain,Female,45,10,125191.69,1,1,1,128260.86,1
8368,8369,15637690,Houghton,622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1
8371,8372,15661034,Ngozichukwuka,813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1
8374,8375,15646720,Tsui,628,Spain,Female,55,7,0.0,3,1,0,85890.75,1
8378,8379,15701319,Baxter,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1
8388,8389,15806570,Y?an,763,France,Female,53,4,0.0,1,1,0,77203.72,1
8390,8391,15755521,Ma,660,France,Female,48,0,90044.32,2,0,1,187604.97,1
8396,8397,15655082,Pape,607,France,Female,48,4,112070.86,3,1,0,173568.3,1
8398,8399,15582116,Ma,767,Germany,Female,45,7,132746.2,2,1,0,26628.88,1
8422,8423,15756321,Johnston,612,Spain,Female,52,5,144772.69,1,0,0,98302.57,1
8427,8428,15806771,Yefremova,753,France,Female,40,0,3768.69,2,1,0,177065.24,1
8435,8436,15605072,Douglas,638,France,Female,43,3,145860.98,1,1,1,142763.51,1
8438,8439,15692142,Rogova,707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1
8452,8453,15601410,Tien,744,Spain,Female,46,1,0.0,3,1,1,177431.59,1
8453,8454,15684669,Parkes,567,France,Female,41,9,137891.35,1,1,0,142009.46,1
8460,8461,15658982,Napolitani,650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1
8465,8466,15601569,Ndubueze,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
8484,8485,15601012,Abdullah,802,France,Female,60,3,92887.06,1,1,0,39473.63,1
8486,8487,15567506,Cheatham,738,Germany,Female,40,6,114940.67,2,1,1,194895.57,1
8488,8489,15794360,Hao,592,Germany,Female,70,5,71816.74,2,1,0,105096.82,1
8493,8494,15727619,Lock,753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1
8510,8511,15769353,Jenkins,550,France,Female,40,8,150490.32,1,0,0,166468.21,1
8523,8524,15567778,Genovese,690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1
8532,8533,15780805,Lu,585,France,Female,35,2,0.0,2,1,0,98621.04,1
8550,8551,15709016,North,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
8554,8555,15699095,Chandler,603,France,Female,24,3,0.0,1,1,1,198826.03,1
8565,8566,15749068,Nickson,632,France,Female,40,9,139625.34,1,1,0,93702.96,1
8566,8567,15622985,Lin,679,France,Female,39,4,0.0,1,0,0,172939.3,1
8585,8586,15737047,Weatherford,754,France,Female,45,6,0.0,1,1,0,73881.68,1
8590,8591,15633194,Osborne,771,France,Female,41,10,108309.0,4,1,1,137510.41,1
8595,8596,15668774,Chiemenam,758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
8597,8598,15659694,Wallis,634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
8603,8604,15702541,Fraser,551,France,Female,59,2,166968.28,1,1,0,159483.76,1
8641,8642,15749103,Ginikanwa,604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1
8648,8649,15683053,Reyna,809,Spain,Female,48,2,0.0,1,1,0,160976.85,1
8662,8663,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
8671,8672,15689526,Shih,542,Germany,Female,35,9,127543.11,2,1,0,468.94,1
8673,8674,15707637,Zikoranachukwudimma,765,France,Female,56,1,0.0,1,1,0,13228.93,1
8683,8684,15599329,Christopher,697,France,Female,49,7,195238.29,4,0,1,131083.56,1
8693,8694,15659092,Davide,621,France,Female,50,5,0.0,2,1,0,191756.54,1
8706,8707,15717770,Marcelo,850,Spain,Female,55,7,0.0,1,0,0,171762.87,1
8707,8708,15754443,Fadden,443,France,Female,35,9,108308.0,1,1,0,129031.19,1
8734,8735,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
8744,8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1
8748,8749,15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
8755,8756,15697510,Tien,707,Spain,Female,52,7,0.0,1,1,0,109688.82,1
8756,8757,15784923,Chimezie,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1
8762,8763,15765173,Lin,350,France,Female,60,3,0.0,1,0,0,113796.15,1
8784,8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
8794,8795,15578671,Webb,706,Spain,Female,29,1,209490.21,1,1,1,133267.69,1
8801,8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,131312.56,1
8807,8808,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,63241.21,1
8808,8809,15624993,Chiang,753,France,Female,36,7,128518.98,1,1,1,44567.83,1
8825,8826,15797081,Ajuluchukwu,611,Germany,Female,49,9,115488.52,2,1,1,138656.81,1
8830,8831,15810444,Aksenov,562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
8850,8851,15590201,Fiorentini,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1
8884,8885,15749583,Bellucci,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1
8890,8891,15788723,McIntyre,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1
8910,8911,15744873,Wright,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
8918,8919,15578787,Goddard,641,France,Female,52,4,0.0,1,1,0,90964.54,1
8923,8924,15570002,Burlingame,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1
8931,8932,15761487,Yefimova,678,France,Female,55,5,0.0,1,0,1,196794.11,1
8932,8933,15700394,Palermo,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
8935,8936,15585066,Chimaraoke,660,France,Female,43,1,0.0,1,0,1,112026.1,1
8952,8953,15713975,Gibson,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
8960,8961,15657957,Hughes,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1
8991,8992,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
9010,9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
9024,9025,15654772,Kwemto,640,France,Female,47,6,89799.46,2,0,1,13783.77,1
9034,9035,15772337,Lawrence,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
9038,9039,15657349,Carter,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
9052,9053,15597949,Gilbert,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
9056,9057,15793311,Smith,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
9060,9061,15770474,Myers,685,France,Female,33,1,0.0,3,0,1,70221.13,1
9069,9070,15777459,Gordon,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
9073,9074,15611058,Eluemuno,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
9084,9085,15593499,Stevens,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1
9088,9089,15608246,Wentcher,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
9104,9105,15683339,P'eng,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
9119,9120,15576065,Sims,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
9128,9129,15764033,Lin,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
9129,9130,15747288,Ferri,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
9135,9136,15664432,Chao,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
9156,9157,15679551,Colombo,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
9166,9167,15612103,Wang,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
9199,9200,15609083,Tretiakova,544,France,Female,26,6,0.0,1,1,0,100200.4,1
9206,9207,15611767,Mai,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
9207,9208,15643770,Yu,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
9214,9215,15812893,Costa,629,France,Female,39,10,0.0,2,1,1,43174.49,1
9215,9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
9218,9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
9221,9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
9232,9233,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
9255,9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
9265,9266,15667438,Ferguson,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
9286,9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
9314,9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
9332,9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
9337,9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
9357,9358,15814405,Chesnokova,418,France,Female,46,9,0.0,1,1,1,81014.5,1
9367,9368,15785024,Warner,629,France,Female,40,9,137409.19,1,1,0,175877.7,1
9376,9377,15657306,Kershaw,567,France,Female,47,2,0.0,1,0,0,110900.43,1
9384,9385,15686242,Otutodilichukwu,771,France,Female,57,4,0.0,1,0,0,85876.67,1
9401,9402,15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
9411,9412,15796115,Forbes,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
9414,9415,15632280,Toth,544,Spain,Female,53,9,0.0,1,1,0,125692.07,1
9426,9427,15675518,Charlton,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1
9445,9446,15731951,Reilly,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1
9447,9448,15810390,Amadi,718,France,Female,41,1,0.0,2,0,1,27509.52,1
9477,9478,15592104,Lane,655,France,Female,41,5,0.0,1,0,0,36548.0,1
9478,9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
9489,9490,15777907,Liang,791,France,Female,33,3,0.0,1,1,1,144413.92,1
9492,9493,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
9525,9526,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
9527,9528,15682868,Elliott,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
9533,9534,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
9536,9537,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
9554,9555,15593778,Craig,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
9555,9556,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
9565,9566,15752294,Long,582,France,Female,38,9,135979.01,4,1,1,76582.95,1
9571,9572,15716085,Norris,739,Spain,Female,41,8,0.0,1,1,0,191694.77,1
9577,9578,15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1
9600,9601,15570533,Conti,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1
9602,9603,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
9615,9616,15664860,Chao,692,Spain,Female,47,3,0.0,2,1,0,150802.41,1
9624,9625,15668309,Maslow,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
9625,9626,15732437,Rowley,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
9635,9636,15658768,Lucas,547,France,Female,49,2,0.0,1,0,0,65466.93,1
9636,9637,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
9638,9639,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
9652,9653,15726720,Blinova,480,France,Female,40,7,0.0,1,1,0,170332.67,1
9690,9691,15791674,Sutherland,846,France,Female,34,10,142388.61,2,0,1,68393.64,1
9693,9694,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
9719,9720,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
9725,9726,15712536,Fallaci,625,France,Female,36,3,0.0,2,1,0,41295.1,1
9727,9728,15807728,Ferri,530,France,Female,45,1,0.0,1,0,1,190663.89,1
9728,9729,15764916,Rowley,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1
9735,9736,15768495,Chidimma,700,France,Female,32,8,110923.15,2,1,1,161845.81,1
9747,9748,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1
9750,9751,15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04,1
9756,9757,15662698,Ko,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1
9781,9782,15650424,Bryant,641,France,Female,48,3,147341.43,1,1,1,157458.61,1
9791,9792,15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
9800,9801,15640507,Li,762,Spain,Female,35,3,119349.69,3,1,1,47114.18,1
9809,9810,15763907,Watts,820,France,Female,39,1,104614.29,1,1,0,61538.43,1
9831,9832,15593283,Higgins,705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1
9832,9833,15814690,Chukwujekwu,595,Germany,Female,64,2,105736.32,1,1,1,89935.73,1
9834,9835,15799358,Vincent,516,France,Female,46,6,62212.29,1,0,1,171681.86,1
9856,9857,15687329,Hope,763,Germany,Female,32,1,108465.65,2,1,0,60552.44,1
9863,9864,15726179,Ferrari,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
9877,9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
9884,9885,15686974,Sergeyeva,751,France,Female,48,4,0.0,1,0,1,30165.06,1
9895,9896,15796764,Bruno,684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1
9920,9921,15673020,Smith,678,France,Female,49,3,204510.94,1,0,1,738.88,1
9924,9925,15578865,Palerma,632,Germany,Female,50,5,107959.39,1,1,1,6985.34,1
9934,9935,15774586,West,692,Germany,Female,43,10,118588.83,1,1,1,161241.65,1
9956,9957,15707861,Nucci,520,France,Female,46,10,85216.61,1,1,0,117369.52,1
9960,9961,15681026,Lucciano,795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1
9982,9983,15768163,Griffin,655,Germany,Female,46,7,137145.12,1,1,0,115146.4,1
9991,9992,15769959,Ajuluchukwu,597,France,Female,53,4,88381.21,1,1,0,69384.71,1
9997,9998,15584532,Liu,709,France,Female,36,7,0.0,1,0,1,42085.58,1
