,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8629,8630,15577598,Chiang,651,Spain,Male,23,4,115636.05,2,1,0,70400.86,0
8631,8632,15753462,Godson,632,Germany,Male,30,2,72549.0,2,0,1,182728.8,0
8632,8633,15759690,Smith,751,France,Male,42,4,0.0,2,1,1,81442.6,0
8634,8635,15656141,Ts'ao,741,France,Male,39,5,0.0,1,0,1,40207.06,0
8637,8638,15632967,Feng,520,France,Male,34,3,0.0,2,1,1,104703.96,0
8638,8639,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
8639,8640,15654891,He,811,France,Male,30,6,0.0,2,1,1,180591.32,0
8643,8644,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1,0,1,3554.63,0
8647,8648,15593241,Tochukwu,444,France,Male,43,3,0.0,2,1,1,159131.21,0
8650,8651,15731865,Unwin,637,France,Male,27,1,0.0,2,1,0,91291.2,0
8651,8652,15760450,Rutherford,512,France,Male,43,1,0.0,2,1,1,52471.36,0
8653,8654,15650454,Tran,641,France,Male,57,5,0.0,2,1,1,122449.18,0
8654,8655,15573730,Thompson,586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0
8655,8656,15705050,Linger,611,France,Male,30,9,0.0,2,1,1,148887.69,0
8656,8657,15791342,Johnston,660,Spain,Male,31,1,84560.04,1,1,1,137784.25,0
8659,8660,15770631,Sutherland,730,Spain,Male,25,5,167385.81,1,1,1,56307.51,0
8663,8664,15736578,Hamilton,539,France,Male,39,1,0.0,1,1,1,28184.7,0
8666,8667,15785920,Black,687,Germany,Male,35,1,125141.24,2,1,1,148537.07,0
8669,8670,15799641,Bruno,540,Spain,Male,39,2,0.0,2,1,0,81995.92,0
8672,8673,15586848,Rose,706,France,Male,38,1,0.0,2,1,0,122379.54,0
8675,8676,15639265,Isaacs,714,France,Male,54,7,126113.28,1,1,0,112777.38,0
8676,8677,15576124,Muravyova,582,France,Male,41,1,40488.76,1,1,0,128528.83,0
8682,8683,15590676,Kharlamova,735,France,Male,34,1,141796.43,1,1,0,45858.49,0
8684,8685,15783097,Lombardo,813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0
8685,8686,15597885,Kerr,772,France,Male,43,6,0.0,2,1,1,57675.88,0
8689,8690,15684769,Whitson,542,France,Male,67,10,129431.36,1,0,1,21343.74,0
8695,8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,169278.51,0
8696,8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0
8698,8699,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
8699,8700,15684469,Hsiung,841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0
8700,8701,15627637,Obioma,709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0
8701,8702,15667093,Onio,673,France,Male,37,2,0.0,1,1,1,13624.02,0
8702,8703,15690589,Udinesi,541,France,Male,37,9,212314.03,1,0,1,148814.54,0
8709,8710,15713517,Otitodilinna,529,France,Male,39,6,102025.08,2,1,0,12351.01,0
8712,8713,15771054,Barnes,469,Spain,Male,35,5,0.0,2,1,0,186490.37,0
8713,8714,15578788,Bibi,786,Spain,Male,40,6,0.0,2,0,0,41248.8,0
8715,8716,15750837,Landseer,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0
8716,8717,15576022,Nwachinemelu,565,France,Male,38,5,0.0,2,0,1,80630.32,0
8717,8718,15635502,Ch'iu,443,France,Male,44,2,0.0,1,1,0,159165.7,0
8721,8722,15689671,Packham,775,Spain,Male,27,4,0.0,1,1,1,40807.26,0
8722,8723,15718667,T'ien,621,France,Male,35,7,87619.29,1,1,0,143.34,0
8725,8726,15703394,Hawes,633,Spain,Male,27,3,0.0,2,1,0,44008.91,0
8728,8729,15711687,Nero,434,France,Male,41,4,108128.52,1,0,1,56784.11,0
8729,8730,15656592,Toscano,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,0
8730,8731,15634373,Yang,764,France,Male,30,5,0.0,2,0,1,105155.66,0
8735,8736,15713599,Castiglione,728,France,Male,30,10,114835.43,1,0,1,37662.49,0
8736,8737,15744770,Stone,636,France,Male,44,2,0.0,2,0,0,86414.41,0
8737,8738,15780498,Maynard,634,France,Male,34,3,145030.92,1,1,1,41820.65,0
8738,8739,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,127734.16,0
8739,8740,15615219,Obielumani,518,France,Male,59,5,138772.15,1,0,1,123872.0,0
8743,8744,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2,0,1,195463.35,0
8746,8747,15577905,Hammond,660,France,Male,34,8,106486.66,2,0,1,182262.66,0
8749,8750,15701238,Chia,683,France,Male,47,1,0.0,2,1,0,148989.15,0
8752,8753,15632263,Pagnotto,574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0
8753,8754,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,198317.23,0
8758,8759,15732621,Martin,663,France,Male,34,10,0.0,1,1,1,114083.73,0
8759,8760,15757981,Loggia,748,France,Male,66,8,0.0,1,1,1,163331.65,0
8764,8765,15618203,Tien,773,Germany,Male,51,8,116197.65,2,1,1,86701.4,0
8765,8766,15791452,Dann,675,France,Male,39,1,0.0,2,1,0,153129.22,0
8767,8768,15585466,Russo,552,France,Male,29,10,0.0,2,1,0,12186.83,0
8769,8770,15646262,Ross,622,France,Male,31,7,0.0,1,1,0,35408.77,0
8770,8771,15656901,Nnonso,615,France,Male,59,8,0.0,2,1,1,165576.55,0
8771,8772,15621093,Teng,681,Germany,Male,31,4,97338.19,2,0,0,48226.76,0
8772,8773,15592123,Buccho,768,France,Male,30,6,0.0,2,1,1,199454.37,0
8773,8774,15589200,Madukaife,617,Spain,Male,34,9,0.0,2,1,0,118749.58,0
8775,8776,15812720,Hooker,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0
8776,8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0
8777,8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0
8781,8782,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1,0,1,49424.6,0
8785,8786,15801293,Ni,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0
8787,8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0
8790,8791,15691792,Young,416,Spain,Male,35,8,0.0,1,0,0,119712.78,0
8792,8793,15766137,Muir,497,France,Male,34,2,0.0,2,1,1,83087.13,0
8793,8794,15574554,Pugh,537,Germany,Male,66,8,103291.25,2,1,1,130664.79,0
8796,8797,15690670,Cox,720,France,Male,33,2,0.0,2,0,1,141031.08,0
8797,8798,15630466,Maclean,797,France,Male,45,8,0.0,1,0,0,125110.02,0
8798,8799,15630349,Hollis,543,Spain,Male,23,5,0.0,2,1,0,117832.39,0
8799,8800,15803801,Jamieson,454,France,Male,34,4,0.0,2,1,0,198817.72,0
8800,8801,15647890,Su,691,France,Male,37,9,149405.18,1,1,1,146411.6,0
8803,8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1,1,1,64477.25,0
8804,8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,191215.61,0
8805,8806,15758546,Norton,850,Spain,Male,39,8,0.0,2,1,1,37090.44,0
8806,8807,15598940,Achebe,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
8812,8813,15773146,Rubeo,652,France,Male,26,3,137998.2,2,0,1,168989.77,0
8816,8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0
8817,8818,15570485,Udegbunam,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0
8819,8820,15790750,Manfrin,592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0
8820,8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0
8822,8823,15673929,Chin,543,France,Male,64,4,0.0,2,1,1,148305.82,0
8826,8827,15570194,Ikemefuna,412,France,Male,29,5,0.0,2,0,0,12510.53,0
8827,8828,15580149,Fowler,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0
8832,8833,15765345,Wood,753,France,Male,35,4,0.0,2,1,1,106303.4,0
8833,8834,15760873,Lombardo,594,France,Male,50,7,81310.34,1,1,1,183868.01,0
8834,8835,15794178,Walpole,657,France,Male,34,3,107136.6,1,1,0,153895.46,0
8835,8836,15589361,Chikwendu,716,Spain,Male,34,9,0.0,1,1,1,66695.71,0
8836,8837,15662483,Ko,850,France,Male,43,7,0.0,2,1,1,173851.11,0
8839,8840,15774328,Boni,606,Germany,Male,40,1,144757.97,2,1,1,166656.18,0
8840,8841,15646969,Anayolisa,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
8841,8842,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0
8843,8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0
8844,8845,15790717,Osinachi,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0
8847,8848,15630244,Chu,457,France,Male,40,10,134320.23,2,1,0,150757.35,0
8851,8852,15590828,Chidimma,782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0
8852,8853,15752097,Chiazagomekpere,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0
8855,8856,15689953,Toscani,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
8857,8858,15810826,Chiekwugo,624,France,Male,36,6,0.0,2,0,0,84749.96,0
8858,8859,15668009,Hendley,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0
8860,8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,0
8865,8866,15639004,Chiemezie,668,France,Male,72,2,0.0,2,1,1,70783.61,0
8866,8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0
8872,8873,15626475,Gamble,685,France,Male,30,2,0.0,2,1,1,140889.32,0
8873,8874,15810839,Rogers,610,France,Male,34,0,103108.17,1,0,0,125646.82,0
8875,8876,15768120,Brown,702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0
8879,8880,15774277,Chiu,809,France,Male,43,2,0.0,2,1,1,132908.07,0
8881,8882,15618647,Kornilova,744,France,Male,29,1,43504.42,1,1,1,119327.75,0
8885,8886,15815125,Michael,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0
8886,8887,15779620,Sinclair,575,France,Male,36,1,0.0,1,0,1,94570.56,0
8888,8889,15637788,Schmidt,743,France,Male,23,3,110203.77,1,1,0,95583.45,0
8891,8892,15790489,Lo Duca,534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0
8896,8897,15724691,Gordon,712,France,Male,34,1,0.0,2,1,1,195052.12,0
8898,8899,15760427,Cameron,850,France,Male,40,6,124788.18,1,1,0,65612.12,0
8901,8902,15633474,Whitehead,586,France,Male,51,2,138553.57,1,1,1,92406.22,0
8902,8903,15671973,Chukwuemeka,467,Spain,Male,39,5,0.0,2,1,1,7415.96,0
8903,8904,15790019,Onwughara,520,France,Male,35,9,105387.89,1,1,1,25059.06,0
8905,8906,15661745,Browne,557,France,Male,36,3,0.0,1,0,1,144078.02,0
8907,8908,15710671,Gordon,786,France,Male,34,3,137361.96,1,0,0,183682.09,0
8908,8909,15656522,Sutherland,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0
8911,8912,15781914,Simmons,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
8913,8914,15717307,Read,496,France,Male,31,5,0.0,2,1,0,93713.13,0
8917,8918,15757865,Powell,642,France,Male,62,7,0.0,2,1,1,61120.75,0
8919,8920,15794323,Buckley,673,France,Male,32,8,121240.76,1,1,0,116969.73,0
8922,8923,15624703,Okonkwo,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0
8924,8925,15808566,Hs?,516,France,Male,46,2,0.0,2,1,1,169122.54,0
8925,8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
8926,8927,15709136,Adams,620,France,Male,28,8,0.0,2,1,1,199909.32,0
8933,8934,15631162,Bergamaschi,631,France,Male,32,10,0.0,2,0,1,196342.66,0
8937,8938,15737404,Kesteven,731,France,Male,31,1,132512.26,1,1,1,185466.85,0
8938,8939,15722409,Ritchie,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
8939,8940,15806420,Jenks,772,France,Male,34,9,0.0,2,1,0,170980.86,0
8940,8941,15658148,Udokamma,657,France,Male,38,7,0.0,2,1,0,185827.74,0
8941,8942,15810660,Boyle,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0
8944,8945,15752312,Howells,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0
8945,8946,15616745,Hs?,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0
8946,8947,15572294,Kelly,623,France,Male,28,7,0.0,1,0,0,129526.57,0
8949,8950,15649239,Vasilieva,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0
8956,8957,15723481,Wright,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0
8957,8958,15787825,Okwudiliolisa,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
8958,8959,15710726,Hughes,573,France,Male,52,8,0.0,2,0,1,178229.04,0
8959,8960,15627195,Parrott,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
8961,8962,15676117,Zinachukwudi,603,France,Male,44,9,0.0,1,1,0,138328.24,0
8962,8963,15607874,Keane,687,France,Male,38,0,144450.58,1,0,1,137276.83,0
8964,8965,15649858,Simpson,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0
8966,8967,15679963,Moretti,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
8967,8968,15579131,Ricci,835,France,Male,25,7,0.0,2,1,1,83449.65,0
8970,8971,15636105,Chung,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0
8971,8972,15583849,Ts'ai,408,France,Male,40,3,0.0,2,0,0,124874.23,0
8973,8974,15739271,Lei,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
8975,8976,15763415,Gray,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
8976,8977,15796617,McGregor,720,France,Male,29,2,0.0,2,1,0,39925.52,0
8978,8979,15765857,Genovesi,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
8979,8980,15742511,Gordon,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
8983,8984,15783025,Piazza,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
8984,8985,15726289,Cawood,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
8985,8986,15802118,Ignatieff,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0
8986,8987,15607990,Gallo,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
8987,8988,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
8988,8989,15812279,William,634,France,Male,37,5,115345.86,2,0,0,168781.8,0
8990,8991,15729065,Mackay,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0
8995,8996,15580623,Yefremova,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0
8996,8997,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
9000,9001,15723217,Cremonesi,616,France,Male,37,9,0.0,1,1,0,111312.96,0
9001,9002,15733111,Yeh,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
9002,9003,15610727,Ch'in,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
9003,9004,15792720,Martinez,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
9004,9005,15723153,Wearing,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0
9006,9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
9007,9008,15684934,Rose,726,France,Male,31,9,0.0,2,1,1,106117.3,0
9009,9010,15729087,Suttor,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
9011,9012,15717498,Boni,775,France,Male,42,6,133970.22,2,0,1,187839.9,0
9012,9013,15718406,Marshall,540,France,Male,41,3,0.0,2,1,0,121098.65,0
9014,9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
9015,9016,15597385,Siddons,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0
9016,9017,15570271,Wan,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0
9018,9019,15680611,Rose,663,France,Male,67,9,0.0,3,1,1,72318.77,0
9019,9020,15810227,Fanucci,421,France,Male,34,2,0.0,2,1,1,96615.23,0
9020,9021,15807194,Iweobiegbulam,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
9022,9023,15694995,O'Sullivan,712,France,Male,23,2,0.0,2,0,1,66795.78,0
9023,9024,15723400,Hutchinson,663,France,Male,28,4,0.0,2,1,1,123969.64,0
9025,9026,15574743,Chiu,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0
9027,9028,15686718,Hung,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0
9029,9030,15722701,Bruno,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
9031,9032,15742323,Barese,541,France,Male,39,7,0.0,2,1,0,19823.02,0
9033,9034,15586029,Davis,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0
9035,9036,15807555,Chung,535,France,Male,45,2,0.0,2,1,0,125658.28,0
9042,9043,15689594,Su,731,France,Male,29,5,179539.2,1,0,0,112010.02,0
9043,9044,15801920,Christian,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
9047,9048,15738662,Daluchi,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
9048,9049,15640855,T'ien,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
9050,9051,15760988,Liu,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
9063,9064,15711521,Egobudike,609,France,Male,39,3,121778.71,1,1,1,138399.67,0
9066,9067,15725509,Otutodilinna,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
9067,9068,15684645,Ajuluchukwu,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
9070,9071,15656937,Johnston,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
9071,9072,15610643,De Luca,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
9072,9073,15777315,Hill,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
9081,9082,15741078,Greece,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
9083,9084,15711396,Henderson,427,Spain,Male,40,8,0.0,2,1,1,82870.75,0
9087,9088,15791316,Boni,714,France,Male,35,3,0.0,2,1,1,95623.28,0
9093,9094,15671334,Nixon,527,France,Male,31,4,0.0,1,1,0,169361.89,0
9096,9097,15762331,Moss,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
9097,9098,15606901,Graham,728,France,Male,43,7,0.0,2,1,0,40023.7,0
9099,9100,15768881,Saunders,738,France,Male,29,2,0.0,2,1,1,170421.13,0
9100,9101,15743075,Ko,659,France,Male,35,6,0.0,2,1,1,58879.11,0
9101,9102,15660980,Cairns,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0
9105,9106,15685476,Tseng,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
9107,9108,15617434,Yen,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
9108,9109,15622470,Yeh,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
9109,9110,15703682,Kalinina,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0
9110,9111,15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
9111,9112,15711062,Thomas,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
9112,9113,15567339,Shaw,735,France,Male,73,9,0.0,1,1,1,114283.33,0
9114,9115,15605737,George,541,France,Male,36,5,0.0,2,1,0,124795.84,0
9116,9117,15672082,Schatz,562,France,Male,62,3,0.0,2,1,0,105986.01,0
9118,9119,15804052,Scott,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0
9120,9121,15796838,Chibugo,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0
9123,9124,15679029,Kung,718,France,Male,33,7,102874.28,1,0,0,117841.06,0
9124,9125,15753639,Gibson,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
9133,9134,15726776,Donnelly,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
9134,9135,15804357,Loggia,481,France,Male,40,3,0.0,1,1,1,32319.93,0
9136,9137,15688984,Belonwu,595,France,Male,20,4,95830.43,1,1,0,177738.98,0
9144,9145,15731463,Gboliwe,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
9145,9146,15621768,Chukwuhaenye,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0
9146,9147,15691323,Bianchi,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
9147,9148,15781326,Ford,636,France,Male,35,9,95478.17,1,0,0,169286.74,0
9148,9149,15595640,Rizzo,698,France,Male,37,8,0.0,2,0,0,145004.39,0
9150,9151,15602030,Ramirez,717,France,Male,28,4,128206.79,1,1,1,54272.12,0
9151,9152,15747974,Sabbatini,614,France,Male,49,1,0.0,2,1,0,192440.54,0
9159,9160,15747762,Chigozie,609,France,Male,32,7,118520.41,1,0,0,3815.48,0
9160,9161,15753679,Mullawirraburka,778,France,Male,24,4,0.0,2,1,1,162809.2,0
9161,9162,15750049,Steele,621,France,Male,40,10,163823.37,1,0,0,89519.47,0
9164,9165,15767488,Berry,680,Spain,Male,36,7,0.0,2,1,0,20109.21,0
9167,9168,15645353,Chubb,607,France,Male,26,1,0.0,1,1,0,29818.2,0
9170,9171,15616028,T'ao,694,France,Male,30,2,0.0,3,0,1,15039.41,0
9172,9173,15652615,Ferri,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
9174,9175,15628059,DeRose,529,France,Male,61,1,0.0,2,1,1,191370.97,0
9176,9177,15610433,Kwemto,573,France,Male,35,9,0.0,2,1,0,11743.89,0
9181,9182,15655368,Wheeler,672,France,Male,47,1,0.0,1,0,0,91574.92,0
9183,9184,15676091,Iloerika,543,France,Male,42,7,0.0,1,1,1,56650.47,0
9185,9186,15715078,Nkemakolam,584,France,Male,35,6,161613.94,2,1,1,148238.16,0
9187,9188,15628863,Calabresi,601,France,Male,38,4,60013.81,1,1,1,38020.05,0
9188,9189,15778192,Nkemdilim,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
9189,9190,15793723,Ch'iu,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
9191,9192,15764708,Chiabuotu,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
9192,9193,15791040,Vasilyeva,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0
9194,9195,15640106,Mason,613,France,Male,40,7,124339.9,1,0,0,193309.58,0
9197,9198,15611947,Banks,557,France,Male,34,3,83074.0,1,1,0,132673.22,0
9202,9203,15735782,MacDonald,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
9205,9206,15758750,Iweobiegbunam,564,France,Male,31,0,110527.17,1,1,1,87060.77,0
9209,9210,15570681,Chiang,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
9216,9217,15701364,Doherty,724,France,Male,30,10,0.0,2,1,1,54265.55,0
9217,9218,15762588,Kaleski,644,France,Male,31,5,0.0,2,1,1,41872.17,0
9219,9220,15712596,Huang,499,France,Male,31,4,0.0,1,1,0,25950.49,0
9222,9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
9224,9225,15667944,Onuchukwu,679,France,Male,39,0,86843.61,1,0,1,159830.58,0
9226,9227,15779913,Davidson,586,France,Male,27,5,130231.8,2,1,1,192427.16,0
9228,9229,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
9230,9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
9231,9232,15767781,Godfrey,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
9235,9236,15586680,Fleming,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
9236,9237,15635388,Austin,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
9241,9242,15775627,Gordon,509,France,Male,35,8,0.0,2,0,1,67431.28,0
9242,9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
9243,9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
9246,9247,15682523,Chigozie,762,France,Male,20,1,139432.55,1,1,1,85606.83,0
9247,9248,15650244,Bezrukov,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0
9248,9249,15648638,Chia,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0
9250,9251,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
9253,9254,15667321,Cocci,644,Spain,Male,49,10,0.0,2,1,1,145089.64,0
9254,9255,15601116,P'an,686,France,Male,32,6,0.0,2,1,1,179093.26,0
9256,9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
9258,9259,15652674,Hou,539,France,Male,20,0,83459.86,1,1,1,146752.67,0
9264,9265,15656351,Laidley,414,Spain,Male,60,3,0.0,2,1,1,93844.82,0
9267,9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
9268,9269,15785183,Chukwuebuka,596,Spain,Male,29,2,0.0,2,1,1,1591.19,0
9269,9270,15705383,Shen,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
9272,9273,15583138,Persse,739,France,Male,42,2,141642.92,2,1,0,172149.76,0
9273,9274,15740160,Okwukwe,616,France,Male,31,1,0.0,2,1,1,54706.75,0
9275,9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0
9277,9278,15604832,Hsia,633,France,Male,29,7,0.0,1,1,1,130224.73,0
9278,9279,15584580,Fyodorova,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
9279,9280,15573854,Chukwujekwu,727,France,Male,62,5,0.0,2,0,1,38652.96,0
9282,9283,15799435,Hayes,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0
9284,9285,15705544,Ma,633,France,Male,61,3,157201.48,1,0,1,50368.63,0
9290,9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281.0,0
9291,9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0
9294,9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65,0
9297,9298,15699797,Santana,737,France,Male,30,8,174356.13,1,0,0,31928.5,0
9298,9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
9300,9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
9302,9303,15752534,Mironov,744,France,Male,36,10,0.0,2,1,1,182867.84,0
9304,9305,15783589,Toscano,616,France,Male,40,9,0.0,2,0,0,93717.55,0
9306,9307,15643330,Chukwuemeka,594,France,Male,37,2,0.0,2,0,1,95864.5,0
9307,9308,15680405,P'eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,0
9308,9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96,0
9309,9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0
9310,9311,15733032,Butler,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0
9312,9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0
9315,9316,15653110,Chan,694,France,Male,42,8,133767.19,1,1,0,36405.21,0
9320,9321,15780215,Berry,636,France,Male,31,6,0.0,2,1,1,2382.61,0
9324,9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0
