,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7364,7365,15641733,Mishina,671,France,Female,34,5,164757.56,1,1,0,110748.88,0
7366,7367,15649183,Johnston,598,Spain,Female,35,8,0.0,3,0,1,88658.73,0
7368,7369,15751137,Lei,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
7369,7370,15757188,Chimaijem,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0
7377,7378,15592999,Reid,691,France,Female,40,0,115465.98,1,1,1,60622.61,0
7379,7380,15607746,Belstead,573,France,Female,36,1,0.0,1,1,1,56905.38,0
7380,7381,15625311,Dickinson,589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0
7384,7385,15589881,Rowe,634,France,Female,41,7,0.0,2,1,1,131284.93,0
7386,7387,15664083,Ulyanova,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0
7388,7389,15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0
7389,7390,15676909,Mishin,667,Spain,Female,34,5,0.0,2,1,0,163830.64,0
7394,7395,15673747,Ayers,519,France,Female,22,8,0.0,1,0,1,167553.06,0
7399,7400,15769548,Hyde,668,France,Female,37,7,128645.67,1,1,0,92149.64,0
7401,7402,15677395,Nwabugwu,633,France,Female,39,9,129189.15,2,0,0,170998.83,0
7409,7410,15688059,Chin,807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0
7411,7412,15698749,He,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
7413,7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
7414,7415,15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0
7417,7418,15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
7419,7420,15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0
7420,7421,15765487,Kuo,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0
7421,7422,15646521,Fan,634,Spain,Female,36,1,0.0,1,1,1,143960.72,0
7429,7430,15644878,Hill,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0
7430,7431,15754578,Okeke,606,France,Female,35,0,135984.15,2,1,0,186778.89,0
7437,7438,15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,1,1,34857.46,0
7438,7439,15676156,Boyle,528,France,Female,32,4,85615.66,2,1,0,156192.43,0
7439,7440,15812918,Scott,432,France,Female,27,6,62339.81,2,0,0,53874.67,0
7440,7441,15604130,Johnstone,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0
7443,7444,15707042,Dellucci,634,France,Female,24,2,87413.19,1,1,0,63340.65,0
7444,7445,15605276,Brothers,742,France,Female,29,4,0.0,2,1,1,180066.59,0
7449,7450,15804235,Zetticci,698,France,Female,37,2,166178.02,2,1,1,71972.95,0
7450,7451,15679801,Hsueh,712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0
7458,7459,15800049,Grigoryeva,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0
7459,7460,15583724,Raymond,645,Spain,Female,29,4,0.0,2,1,1,74346.11,0
7466,7467,15586174,Brodney,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0
7467,7468,15803682,Angelo,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0
7468,7469,15627328,Millar,542,Spain,Female,26,2,0.0,2,1,1,54869.54,0
7469,7470,15717065,Balashov,686,France,Female,35,8,105419.73,1,1,0,35356.46,0
7470,7471,15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0
7471,7472,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
7472,7473,15573798,Yermolayev,448,France,Female,36,6,83947.12,2,1,0,81999.53,0
7484,7485,15646563,Wright,772,France,Female,35,9,0.0,1,0,1,25448.31,0
7488,7489,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0
7489,7490,15789014,Scott,600,France,Female,26,6,108909.12,1,1,0,82547.01,0
7490,7491,15703177,Bell,654,France,Female,35,2,90865.8,1,1,1,86764.46,0
7493,7494,15683276,Sargood,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0
7494,7495,15599272,Harrington,795,France,Female,36,1,151844.64,1,1,1,135388.89,0
7495,7496,15589541,Sutherland,557,France,Female,27,2,0.0,2,0,1,4497.55,0
7498,7499,15659031,Mordvinova,630,France,Female,36,8,126598.99,2,1,1,134407.93,0
7501,7502,15605341,Baird,681,France,Female,58,8,93173.88,1,1,1,139761.25,0
7515,7516,15764841,Vidler,623,France,Female,35,0,130557.24,1,1,1,47880.71,0
7519,7520,15814116,Castiglione,583,France,Female,42,7,0.0,2,1,0,144039.05,0
7520,7521,15665087,Bergamaschi,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
7523,7524,15733602,Rubin,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
7524,7525,15620103,Ho,660,France,Female,40,8,167181.01,1,1,1,185156.94,0
7526,7527,15800554,Perry,850,France,Female,81,1,0.0,2,1,1,59568.24,0
7529,7530,15575430,Robson,579,France,Female,33,1,118392.75,1,1,1,157564.75,0
7530,7531,15711299,Wilson,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
7532,7533,15706602,Bates,760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0
7535,7536,15737542,Davey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
7537,7538,15773776,Ho,655,France,Female,38,6,0.0,1,1,1,188639.28,0
7542,7543,15768777,Wang,507,Spain,Female,34,4,0.0,2,1,1,60688.38,0
7546,7547,15735221,Sousa,697,France,Female,42,10,0.0,2,1,0,61312.15,0
7548,7549,15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0
7550,7551,15801817,Carpenter,688,France,Female,38,7,123544.21,1,1,1,157664.02,0
7551,7552,15752578,Yefimova,626,France,Female,37,2,133968.96,2,1,0,148689.65,0
7553,7554,15792107,Black,719,Spain,Female,35,8,0.0,1,1,1,165162.4,0
7559,7560,15696120,Wallace,701,Spain,Female,30,2,0.0,2,1,0,115650.63,0
7568,7569,15809909,Fan,422,Spain,Female,54,4,0.0,2,1,1,7166.71,0
7573,7574,15674750,Alexeyeva,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0
7574,7575,15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
7578,7579,15656417,Marsh,582,France,Female,39,1,132077.48,2,1,0,192255.15,0
7582,7583,15770255,Onwughara,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0
7584,7585,15595010,Huang,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0
7587,7588,15773789,Pavlova,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0
7589,7590,15620832,Dean,723,France,Female,35,0,0.0,2,0,1,61290.99,0
7591,7592,15748691,Lung,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0
7595,7596,15569595,Walker,678,France,Female,50,6,0.0,1,1,0,8199.5,0
7602,7603,15791769,Gardener,691,France,Female,29,9,116536.43,1,1,0,51987.99,0
7606,7607,15571571,Ting,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0
7607,7608,15638751,Ashton,838,Spain,Female,41,5,0.0,2,1,0,81313.51,0
7608,7609,15598574,Uwakwe,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0
7613,7614,15768449,Ricci,634,France,Female,37,7,51582.5,2,1,1,184312.88,0
7616,7617,15749964,Jones,610,France,Female,27,4,87262.4,2,1,0,182720.07,0
7618,7619,15752601,McCulloch,578,France,Female,40,7,0.0,2,0,0,102233.73,0
7619,7620,15758477,Tobeolisa,547,France,Female,32,2,0.0,2,1,0,132002.83,0
7620,7621,15629133,Black,579,France,Female,27,9,0.0,2,1,0,126838.7,0
7624,7625,15587443,Akudinobi,728,France,Female,69,1,0.0,2,1,1,131804.86,0
7626,7627,15779586,Olisaemeka,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0
7627,7628,15667588,Arcuri,670,Spain,Female,40,3,0.0,1,1,1,182650.15,0
7635,7636,15702030,Azarov,516,France,Female,29,2,104982.57,1,1,0,157378.5,0
7638,7639,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
7640,7641,15572361,Chill,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0
7643,7644,15632669,Rees,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0
7648,7649,15665374,Dumolo,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0
7649,7650,15588854,Wu,715,France,Female,31,3,110581.29,1,1,1,94715.24,0
7654,7655,15641007,Holden,614,France,Female,38,4,72594.0,1,1,1,76042.48,0
7670,7671,15711759,Wilkins,576,France,Female,29,5,108541.04,1,1,1,126469.09,0
7673,7674,15788634,Romani,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0
7676,7677,15722535,Ireland,457,France,Female,33,7,127837.54,1,0,1,60013.17,0
7685,7686,15769980,Singleton,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0
7689,7690,15777452,Sauve,587,France,Female,46,6,88820.29,1,0,0,70224.34,0
7691,7692,15791045,Boni,568,France,Female,38,3,132951.92,1,0,1,124486.28,0
7693,7694,15602043,Buccho,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
7694,7695,15807335,Spencer,676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0
7697,7698,15637315,Melvin,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0
7699,7700,15622289,Rizzo,605,Spain,Female,36,9,0.0,2,0,1,35521.63,0
7700,7701,15715184,Capon,752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0
7703,7704,15806081,Fleming,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0
7704,7705,15796336,Chang,786,Spain,Female,34,9,0.0,2,1,0,117034.32,0
7708,7709,15675650,Duncan,486,France,Female,39,8,97819.36,1,0,1,120531.31,0
7709,7710,15574119,Okwuadigbo,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0
7710,7711,15754168,McIntosh,506,France,Female,40,3,0.0,1,1,1,144345.58,0
7714,7715,15707559,Clark,682,France,Female,30,9,0.0,2,1,1,195104.91,0
7725,7726,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
7727,7728,15612729,Chidiebere,681,France,Female,63,7,0.0,2,1,1,55054.48,0
7728,7729,15637857,Woolacott,616,France,Female,31,8,0.0,1,0,1,76456.17,0
7732,7733,15765846,Chuang,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,0
7736,7737,15685640,Dancy,649,France,Female,41,3,130931.83,1,1,1,144808.37,0
7744,7745,15806822,Myers,739,France,Female,36,0,0.0,2,0,0,133465.57,0
7746,7747,15718531,Ukaegbunam,554,France,Female,35,8,0.0,2,1,1,176779.46,0
7747,7748,15628308,Akubundu,850,France,Female,24,6,0.0,2,1,1,13159.9,0
7751,7752,15588535,Ts'ao,750,Spain,Female,39,6,0.0,2,0,0,19264.33,0
7752,7753,15775307,Sung,490,Spain,Female,38,3,97266.1,1,1,1,92797.23,0
7756,7757,15606232,Holloway,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0
7762,7763,15808780,Tien,850,France,Female,34,2,0.0,2,0,0,51919.04,0
7763,7764,15767064,Davide,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0
7765,7766,15613427,Barling,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0
7768,7769,15726695,Hsia,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
7769,7770,15757473,Chukwujamuike,766,France,Female,27,7,158786.67,2,0,1,47579.25,0
7776,7777,15685243,Jamieson,736,France,Female,63,10,0.0,2,0,1,502.7,0
7777,7778,15638730,Macleod,711,France,Female,21,0,82844.33,2,0,1,1408.68,0
7778,7779,15697034,Norris,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0
7780,7781,15677387,Folliero,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0
7784,7785,15756299,Davis,741,France,Female,64,2,69311.16,1,1,1,59237.72,0
7786,7787,15566380,Drury,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0
7787,7788,15675963,Padovano,627,France,Female,57,9,0.0,2,1,1,107712.42,0
7791,7792,15570299,Martin,584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0
7794,7795,15714883,Genovese,508,France,Female,25,2,111395.53,1,0,1,48197.06,0
7796,7797,15773949,Cherkasova,692,France,Female,36,3,0.0,2,1,1,8282.22,0
7803,7804,15691504,Yusupova,619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0
7806,7807,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
7810,7811,15771059,Welch,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0
7814,7815,15598338,Mays,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0
7821,7822,15686588,Manfrin,777,France,Female,28,2,134571.5,1,0,1,118313.38,0
7824,7825,15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19,0
7828,7829,15581286,Castro,734,France,Female,40,9,176914.8,1,1,1,12799.23,0
7829,7830,15625445,Parkin,572,France,Female,36,8,68348.18,2,0,1,50400.32,0
7830,7831,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0
7835,7836,15788189,Matveyeva,665,France,Female,41,8,96147.55,1,1,0,137037.97,0
7838,7839,15588560,Nwabugwu,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0
7839,7840,15606003,Abramowitz,566,France,Female,21,3,0.0,2,1,1,3626.47,0
7840,7841,15611756,Chapman,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0
7844,7845,15667633,Allen,612,France,Female,38,1,0.0,2,1,1,9209.21,0
7846,7847,15755416,Hart,557,France,Female,27,3,87739.08,1,1,1,123096.56,0
7847,7848,15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0
7848,7849,15643908,Turnbull,433,France,Female,49,10,0.0,1,1,1,87711.61,0
7850,7851,15679663,Chiazagomekpere,488,France,Female,36,0,0.0,2,1,0,136675.22,0
7855,7856,15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0
7856,7857,15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0
7859,7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
7866,7867,15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247.0,0
7867,7868,15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0
7868,7869,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0
7870,7871,15569867,Chinweuba,529,France,Female,29,8,0.0,2,1,0,19842.11,0
7871,7872,15711602,Lowrie,676,France,Female,36,3,91711.59,1,1,1,95393.43,0
7872,7873,15717736,Shen,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0
7875,7876,15775104,Gomes,697,France,Female,38,1,182065.85,1,1,0,49503.5,0
7880,7881,15612418,Virgo,744,France,Female,38,9,0.0,2,0,0,20940.76,0
7883,7884,15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43,0
7885,7886,15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,0
7886,7887,15744979,Fowler,666,France,Female,36,8,0.0,1,0,1,158666.99,0
7887,7888,15745433,Conti,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0
7888,7889,15683657,Stephenson,594,France,Female,31,0,79340.95,1,1,0,78255.86,0
7892,7893,15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
7898,7899,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0
7899,7900,15683560,Gallo,642,France,Female,40,7,0.0,2,1,0,183963.34,0
7901,7902,15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0
7902,7903,15613962,Kenechi,499,France,Female,38,9,0.0,2,0,1,183042.2,0
7907,7908,15688157,Padovano,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0
7921,7922,15702293,Medvedeva,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0
7925,7926,15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0
7933,7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,0
7940,7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
7945,7946,15654870,Longo,759,France,Female,45,8,0.0,2,1,1,99251.24,0
7946,7947,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0
7947,7948,15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0
7950,7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0
7951,7952,15644699,Crawford,850,France,Female,40,0,0.0,2,1,0,1099.95,0
7952,7953,15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0
7957,7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0
7959,7960,15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,0
7961,7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,0
7964,7965,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0
7966,7967,15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0
7978,7979,15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0
7979,7980,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0
7983,7984,15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,0
7985,7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0
7991,7992,15787710,Tikhonov,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0
7992,7993,15614137,MacDonald,685,France,Female,40,7,0.0,2,1,0,103898.59,0
7993,7994,15754494,Ah Mouy,585,France,Female,33,4,152805.05,1,1,0,63239.65,0
7995,7996,15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08,0
7996,7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0
8005,8006,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,0
8008,8009,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0
8011,8012,15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22,0
8012,8013,15702715,Kao,747,France,Female,34,10,0.0,2,1,1,50759.8,0
8014,8015,15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0
8015,8016,15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0
8019,8020,15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,0
8020,8021,15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,0
8021,8022,15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81,0
8026,8027,15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,1,130824.57,0
8031,8032,15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0
8035,8036,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,0
8038,8039,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
8039,8040,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,0
8040,8041,15627439,Pickering,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0
8045,8046,15795737,McNaughtan,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0
8046,8047,15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,0
8052,8053,15770121,Bancroft,623,France,Female,34,9,0.0,1,1,0,24255.21,0
8057,8058,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0
8058,8059,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,0
8059,8060,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,0
8067,8068,15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,0
8073,8074,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
8074,8075,15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0
8078,8079,15618446,Nnonso,576,France,Female,50,8,0.0,2,1,1,57802.62,0
8090,8091,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0
8096,8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0
8102,8103,15758252,Toscano,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0
8104,8105,15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,147668.64,0
8106,8107,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
8109,8110,15640133,Pai,661,France,Female,34,0,0.0,2,1,0,185555.63,0
8110,8111,15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0
8111,8112,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,0
8112,8113,15623966,Yermakov,578,France,Female,35,2,0.0,2,0,1,26389.92,0
8114,8115,15607269,Costa,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0
8115,8116,15700752,Pugliesi,545,France,Female,32,6,0.0,2,1,1,52067.37,0
8125,8126,15666982,Spears,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0
8132,8133,15607485,Wakelin,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0
8133,8134,15656249,Esposito,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
8135,8136,15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0
8136,8137,15757425,Fleming,716,France,Female,38,1,0.0,2,1,1,99661.46,0
8138,8139,15588580,Kennedy,584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0
8140,8141,15572022,Han,605,France,Female,36,6,0.0,1,0,1,690.84,0
8145,8146,15708904,Yermakova,850,France,Female,37,9,0.0,1,0,0,100101.06,0
8149,8150,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
8152,8153,15725772,Ch'in,654,Spain,Female,36,2,0.0,2,1,1,146652.11,0
8157,8158,15798834,Yefremov,719,Spain,Female,32,7,0.0,1,0,0,76264.27,0
8158,8159,15744127,Kosovich,641,France,Female,37,2,0.0,2,1,0,3939.87,0
8159,8160,15637427,Lu,461,Spain,Female,25,6,0.0,2,1,1,15306.29,0
8160,8161,15576990,Taplin,790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0
8167,8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
8168,8169,15599182,Reynolds,597,Spain,Female,33,2,0.0,2,1,1,4700.66,0
8175,8176,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
8177,8178,15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0
8178,8179,15809654,Hsia,707,France,Female,46,7,127476.73,2,1,1,146011.55,0
8179,8180,15576077,Kelly,610,France,Female,27,9,159561.93,1,0,1,103381.47,0
8183,8184,15694641,Wright,621,Spain,Female,59,2,0.0,2,1,1,171364.18,0
8185,8186,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
8187,8188,15771674,Ma,603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0
8188,8189,15623314,Tucker,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0
8191,8192,15759480,H?,644,France,Female,40,10,139180.97,1,1,1,19959.67,0
8193,8194,15671165,Esomchi,592,France,Female,66,5,149950.19,1,1,1,76267.59,0
8195,8196,15706537,Pirogov,577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0
8201,8202,15614936,Mancini,718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0
8202,8203,15747647,Iadanza,589,Spain,Female,27,4,0.0,2,1,0,144181.48,0
8204,8205,15570141,P'eng,724,France,Female,34,3,132352.69,1,1,0,80320.3,0
8205,8206,15800793,St Clair,477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0
8208,8209,15636551,Nixon,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
8214,8215,15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0
8218,8219,15634792,Weston,516,France,Female,40,9,0.0,2,0,1,33266.29,0
8219,8220,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0
8226,8227,15608845,Tao,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0
8227,8228,15702434,Hsieh,850,France,Female,30,3,0.0,2,1,0,116692.8,0
8228,8229,15632609,Burdekin,554,France,Female,39,10,160132.75,1,1,0,32824.15,0
8229,8230,15603550,Longo,588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0
8233,8234,15589019,Morant,633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0
8238,8239,15672905,Sani,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0
8244,8245,15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0
8247,8248,15637366,Su,505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0
8249,8250,15727421,Anayolisa,586,France,Female,38,6,0.0,2,1,1,37935.83,0
8250,8251,15688865,Wade,850,France,Female,35,9,0.0,2,0,0,25329.48,0
8251,8252,15751032,Enemuo,629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0
8255,8256,15708139,Brown,575,France,Female,40,1,139532.34,1,1,0,181294.39,0
8260,8261,15627830,Nikitina,640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0
8262,8263,15772503,Burns,737,France,Female,33,4,0.0,2,1,0,115115.32,0
8266,8267,15706764,Spencer,560,France,Female,35,1,0.0,2,1,0,3701.63,0
8268,8269,15712608,Costa,787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0
8274,8275,15669805,Warren,748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0
8275,8276,15737489,Ramsden,610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0
8277,8278,15765283,Wenz,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0
8278,8279,15628715,Kisch,709,France,Female,36,8,0.0,2,1,1,69676.55,0
8279,8280,15813283,Mai,605,France,Female,34,2,0.0,1,0,0,35982.42,0
8282,8283,15696552,Newman,747,France,Female,21,4,81025.6,2,1,0,167682.57,0
8284,8285,15701741,Williams,711,France,Female,39,3,152462.79,1,1,0,90305.97,0
8287,8288,15682467,Chimezie,725,France,Female,36,1,118851.05,1,1,1,102747.02,0
8288,8289,15790744,Nash,850,France,Female,34,9,92899.27,2,1,0,97465.89,0
8292,8293,15757015,Davies,783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0
8293,8294,15770711,Lu,766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0
8294,8295,15569430,Burrows,704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0
8296,8297,15704466,Udokamma,692,France,Female,34,7,0.0,2,1,0,195074.62,0
8297,8298,15664681,Aitken,584,France,Female,35,2,114321.28,2,0,0,15959.01,0
8302,8303,15762172,Kerr,850,France,Female,39,2,0.0,2,1,0,179451.42,0
8309,8310,15599976,Bellasis,749,France,Female,27,9,0.0,2,1,0,132734.87,0
8315,8316,15781347,Okagbue,600,France,Female,41,1,0.0,2,1,1,91193.65,0
8317,8318,15670163,Verjus,666,France,Female,27,4,0.0,2,0,0,88751.45,0
8318,8319,15765402,H?,520,France,Female,39,6,145644.05,1,0,0,104118.93,0
